transaction_id,date,store_id,customer_id,product_id,quantity,payment_method,discount_pct,unit_price,line_total
T503018,2024-12-16,S103,C1100,P10095,4,QR,0.05,6.28,23.86
T503019,2024-05-19,S103,C1102,P10024,2,Cash,0.0,9.08,18.16
T503020,2024-04-15,S108,C1165,P10013,1,Cash,0.0,9.27,9.27
T503021,2024-05-12,S103,C1185,P10037,1,Cash,0.0,11.03,11.03
T503022,2024-04-17,S103,C1031,P10037,1,Cash,0.0,11.72,11.72
T503023,2024-06-26,S106,C1065,P10003,1,Cash,0.0,10.6,10.6
T503024,2024-10-24,S104,C1178,P10107,2,Card,0.0,13.27,26.54
T503025,2024-12-23,S103,C1266,P10061,1,Card,0.0,10.61,10.61
T503026,2024-12-24,S110,C1036,P10081,1,QR,0.05,10.04,9.54
T503027,2024-05-25,S102,C1200,P10009,2,Cash,0.2,5.69,9.1
T503028,2024-03-14,S111,C1048,P10034,1,Card,0.0,7.37,7.37
T503029,2024-04-17,S101,C1274,P10098,1,QR,0.0,4.15,4.15
T503030,2024-05-01,S100,C1167,P10103,1,Cash,0.05,8.15,7.74
T503031,2024-01-17,S110,C1262,P10117,3,Card,0.0,9.33,27.99
T503032,2024-07-14,S103,C1132,P10022,2,Card,0.1,3.76,6.77
T503033,2024-11-22,S106,C1297,P10088,1,Card,0.0,6.94,6.94
T503034,2024-11-13,S109,C1175,P10064,1,Card,0.0,17.37,17.37
T503035,2024-10-23,S110,C1010,P10081,1,Cash,0.0,9.68,9.68
T503036,2024-09-08,S111,C1200,P10078,2,Card,0.0,5.3,10.6
T503037,2024-04-28,S103,C1296,P10024,1,Card,0.0,8.78,8.78
T503038,2024-06-10,S106,C1002,P10095,1,Cash,0.0,6.14,6.14
T503039,2024-07-16,S101,C1213,P10052,5,QR,0.0,13.46,67.3
T503040,2024-02-14,S103,C1295,P10083,1,Card,0.0,3.9,3.9
T503041,2024-11-09,S110,C1031,P10016,1,Card,0.0,10.3,10.3
T503042,2024-06-27,S103,C1047,P10056,1,Card,0.05,9.16,8.7
T503043,2024-02-13,S103,C1251,P10074,1,Card,0.0,6.69,6.69
T503044,2024-09-27,S103,C1198,P10076,1,Cash,0.0,3.27,3.27
T503045,2024-03-18,S104,C1088,P10088,3,Card,0.05,6.93,19.75
T503046,2024-11-21,S111,C1108,P10019,1,Card,0.0,8.59,8.59
T503047,2024-06-26,S101,C1290,P10024,1,Card,0.0,9.14,9.14
T503048,2024-12-22,S103,C1107,P10041,1,QR,0.0,9.09,9.09
T503049,2024-01-03,S110,C1039,P10044,2,Cash,0.0,4.79,9.58
T503050,2024-08-01,S103,C1051,P10112,2,Cash,0.0,5.53,11.06
T503051,2024-12-07,S101,C1111,P10030,1,Card,0.0,10.18,10.18
T503052,2024-03-14,S103,C1294,P10116,2,Card,0.0,9.89,19.78
T503053,2024-02-20,S103,C1067,P10064,1,Cash,0.0,17.51,17.51
T503054,2024-03-07,S102,C1188,P10051,1,Card,0.0,4.51,4.51
T503055,2024-11-27,S110,C1208,P10079,2,Cash,0.0,7.01,14.02
T503056,2024-04-02,S103,C1064,P10111,1,Cash,0.0,7.75,7.75
T503057,2024-06-24,S111,C1061,P10091,4,QR,0.0,6.45,25.8
T503058,2024-05-24,S108,C1257,P10020,-1,Card,0.0,2.81,-2.81
T503059,2024-01-07,S106,C1133,P10029,1,QR,0.0,3.57,3.57
T503060,2024-09-25,S100,C1121,P10002,1,Cash,0.0,14.27,14.27
T503061,2024-11-17,S103,C1170,P10097,1,Cash,0.0,5.01,5.01
T503062,2024-01-04,S103,C1209,P10069,1,Card,0.05,7.76,7.37
T503063,2024-05-17,S110,C1295,P10042,1,Card,0.0,4.21,4.21
T503064,2024-08-18,S102,C1088,P10028,1,Card,0.0,8.92,8.92
T503065,2024-03-28,S103,C1166,P10002,2,Cash,0.0,14.02,28.04
T503066,2024-01-17,S103,C1027,P10057,2,Card,0.15,6.42,10.91
T503067,2024-02-21,S103,C1237,P10032,1,Cash,0.2,4.47,3.58
T503068,2024-05-13,S103,C1062,P10074,1,Card,0.2,7.17,5.74
T503069,2024-07-29,S103,C1254,P10044,1,Cash,0.05,4.62,4.39
T503070,2024-11-20,S101,C1040,P10068,1,Card,0.0,4.06,4.06
T503071,2024-08-06,S101,C1028,P10113,1,Card,0.0,2.99,2.99
T503072,2024-07-23,S103,C1278,P10031,2,Card,0.0,7.3,14.6
T503073,2024-07-29,S106,C1079,P10110,1,Card,0.0,5.74,5.74
T503074,2024-10-03,S103,C1050,P10081,3,Cash,0.0,9.84,29.52
T503075,2024-01-24,S103,C1111,P10110,1,Card,0.0,5.83,5.83
T503076,2024-01-04,S103,C1089,P10083,2,Cash,0.0,3.78,7.56
T503077,2024-05-31,S103,C1228,P10051,1,Card,0.0,4.61,4.61
T503078,2024-09-15,S111,C1149,P10063,2,Card,0.0,10.78,21.56
T503079,2024-11-19,S101,C1242,P10115,1,Card,0.0,4.27,4.27
T503080,2024-12-22,S105,C1137,P10102,2,Cash,0.1,9.4,16.92
T503081,2024-06-16,S110,C1134,P10112,1,Card,0.0,5.29,5.29
T503082,2024-06-24,S108,C1088,P10039,1,Card,0.0,7.21,7.21
T503083,2024-11-05,S103,C1014,P10091,1,Cash,0.0,5.87,5.87
T503084,2024-10-17,S103,C1173,P10012,1,Cash,0.1,5.12,4.61
T503085,2024-02-25,S106,C1089,P10089,2,Card,0.0,35.33,70.66
T503086,2024-04-17,S101,C1212,P10079,1,Cash,0.0,7.08,7.08
T503087,2024-10-22,S109,C1060,P10088,1,Card,0.0,7.0,7.0
T503088,2024-11-19,S106,C1219,P10073,1,Card,0.0,4.52,4.52
T503089,2024-10-28,S106,C1060,P10028,1,Card,0.0,8.99,8.99
T503090,2024-11-29,S101,C1165,P10109,2,Card,0.0,5.71,11.42
T503091,2024-05-20,S106,C1011,P10062,2,Card,0.0,8.61,17.22
T503092,2024-06-03,S105,C1215,P10101,1,Cash,0.0,6.99,6.99
T503093,2024-09-18,S109,C1076,P10083,1,Card,0.0,4.18,4.18
T503094,2024-09-29,S100,C1231,P10117,2,QR,0.1,9.72,17.5
T503095,2024-08-19,S100,C1111,P10025,2,Cash,0.0,7.14,14.28
T503096,2024-08-28,S103,C1065,P10095,1,Card,0.0,6.28,6.28
T503097,2024-12-20,S102,C1181,P10102,2,Card,0.0,9.01,18.02
T503098,2024-12-02,S103,C1203,P10101,1,Card,0.0,6.6,6.6
T503099,2024-09-14,S110,C1205,P10058,2,Card,0.0,11.61,23.22
T503100,2024-09-05,S103,C1285,P10048,1,Cash,0.0,7.31,7.31
T503101,2024-03-17,S110,C1104,P10052,1,Card,0.1,13.35,12.02
T503102,2024-06-28,S100,C1241,P10087,1,Cash,0.0,6.91,6.91
T503103,2024-03-06,S102,C1234,P10030,1,Card,0.1,10.89,9.8
T503104,2024-11-03,S100,C1175,P10103,1,Card,0.0,8.33,8.33
T503105,2024-12-13,S103,C1210,P10011,2,Card,0.05,10.11,19.21
T503106,2024-06-19,S110,C1030,P10057,1,Cash,0.0,6.25,6.25
T503107,2024-01-22,S101,C1234,P10035,1,Card,0.0,1.45,1.45
T503108,2024-04-16,S103,C1241,P10009,1,Card,0.0,5.86,5.86
T503109,2024-11-18,S103,C1152,P10005,2,Cash,0.0,5.84,11.68
T503110,2024-08-14,S111,C1195,P10006,2,Card,0.0,4.74,9.48
T503111,2024-08-03,S101,C1268,P10116,2,Cash,0.0,9.53,19.06
T503112,2024-03-09,S103,C1169,P10030,1,Cash,0.0,10.62,10.62
T503113,2024-03-24,S100,C1231,P10090,1,Cash,0.0,52.56,52.56
T503114,2024-04-12,S103,C1183,P10071,1,Cash,0.0,1.63,1.63
T503115,2024-02-08,S103,C1274,P10002,4,QR,0.2,14.26,45.63
T503116,2024-01-13,S110,C1031,P10103,1,Cash,0.0,8.18,8.18
T503117,2024-10-23,S103,C1176,P10046,1,Card,0.0,15.71,15.71
T503118,2024-11-08,S103,C1064,P10084,2,Card,0.0,3.39,6.78
T503119,2024-06-29,S103,C1197,P10000,2,Card,0.15,6.62,11.25
T503120,2024-09-24,S101,C1026,P10044,1,Card,0.0,4.95,4.95
T503121,2024-01-13,S103,C1150,P10053,1,QR,0.0,8.12,8.12
T503122,2024-04-29,S111,C1267,P10049,1,Card,0.0,20.81,20.81
T503123,2024-12-18,S109,C1084,P10078,1,QR,0.0,5.25,5.25
T503124,2024-02-26,S110,C1065,P10006,1,Card,0.0,4.77,4.77
T503125,2024-02-09,S109,C1132,P10062,2,Cash,0.0,9.13,18.26
T503126,2024-12-01,S101,C1081,P10014,1,QR,0.0,4.97,4.97
T503127,2024-05-07,S103,C1097,P10088,2,QR,0.0,6.83,13.66
T503128,2024-06-21,S100,C1072,P10066,1,Cash,0.0,5.51,5.51
T503129,2024-02-04,S103,C1029,P10029,1,QR,0.0,3.79,3.79
T503130,2024-09-15,S101,C1124,P10077,2,Card,0.15,8.06,13.7
T503131,2024-01-05,S103,C1209,P10115,2,QR,0.0,4.23,8.46
T503132,2024-08-05,S105,C1271,P10067,2,QR,0.0,5.12,10.24
T503133,2024-01-11,S110,C1212,P10035,2,Card,0.05,1.52,2.89
T503134,2024-11-22,S106,C1132,P10066,1,Card,0.0,5.32,5.32
T503135,2024-04-26,S111,C1156,P10004,1,Cash,0.0,13.87,13.87
T503136,2024-07-02,S101,C1046,P10024,1,Cash,0.0,9.52,9.52
T503137,2024-12-27,S100,C1021,P10094,3,Cash,0.0,10.72,32.16
T503138,2024-04-25,S104,C1082,P10010,1,Cash,0.2,5.77,4.62
T503139,2024-06-10,S103,C1233,P10071,1,Card,0.0,1.59,1.59
T503140,2024-03-07,S103,C1059,P10089,1,Card,0.0,35.16,35.16
T503141,2024-07-18,S103,C1187,P10065,2,Card,0.05,2.39,4.54
T503142,2024-01-31,S103,C1057,P10027,2,Card,0.0,4.95,9.9
T503143,2024-03-15,S103,C1258,P10111,3,Card,0.1,7.7,20.79
T503144,2024-08-24,S103,C1161,P10059,1,Card,0.0,6.54,6.54
T503145,2024-11-22,S103,C1001,P10009,1,Card,0.0,5.78,5.78
T503146,2024-03-06,S105,C1270,P10049,1,Cash,0.0,20.94,20.94
T503147,2024-03-10,S103,C1142,P10038,1,Cash,0.0,10.02,10.02
T503148,2024-10-23,S103,C1187,P10036,1,Card,0.0,4.79,4.79
T503149,2024-01-20,S102,C1223,P10062,1,Card,0.0,8.49,8.49
T503150,2024-08-13,S103,C1179,P10060,1,Card,0.0,6.43,6.43
T503151,2024-07-17,S106,C1022,P10102,3,Card,0.0,9.1,27.3
T503152,2024-02-08,S106,C1036,P10084,1,Cash,0.0,3.42,3.42
T503153,2024-05-24,S104,C1106,P10091,3,Cash,0.0,5.84,17.52
T503154,2024-02-14,S103,C1296,P10037,1,Card,0.0,11.18,11.18
T503155,2024-11-21,S103,C1228,P10119,1,Cash,0.0,13.8,13.8
T503156,2024-03-31,S103,C1096,P10032,1,Card,0.0,4.77,4.77
T503157,2024-08-25,S103,C1280,P10074,1,Card,0.05,6.84,6.5
T503158,2024-03-10,S103,C1109,P10044,1,Cash,0.0,4.61,4.61
T503159,2024-06-14,S103,C1036,P10043,2,Card,0.0,8.58,17.16
T503160,2024-05-09,S103,C1039,P10000,2,Card,0.0,6.3,12.6
T503161,2024-08-01,S106,C1084,P10052,2,Card,0.0,13.6,27.2
T503162,2024-12-05,S101,C1187,P10046,1,Cash,0.0,15.32,15.32
T503163,2024-03-29,S106,C1239,P10032,2,Card,0.0,4.99,9.98
T503164,2024-11-30,S102,C1018,P10066,1,Cash,0.0,5.39,5.39
T503165,2024-09-08,S101,C1260,P10089,3,Card,0.0,36.03,108.09
T503166,2024-12-14,S111,C1157,P10014,1,Card,0.15,4.66,3.96
T503167,2024-03-12,S111,C1111,P10104,5,Cash,0.0,4.16,20.8
T503168,2024-06-13,S101,C1143,P10013,2,Cash,0.0,9.56,19.12
T503169,2024-02-18,S103,C1255,P10022,2,Cash,0.0,3.88,7.76
T503170,2024-02-21,S103,C1017,P10053,1,Card,0.0,7.59,7.59
T503171,2024-10-15,S103,C1183,P10119,1,Cash,0.0,13.36,13.36
T503172,2024-10-04,S109,C1286,P10007,1,Card,0.0,6.95,6.95
T503173,2024-04-23,S111,C1130,P10053,1,Cash,0.0,7.4,7.4
T503174,2024-08-26,S104,C1280,P10035,1,Card,0.0,1.51,1.51
T503175,2024-05-12,S103,C1244,P10083,3,Card,0.0,4.09,12.27
T503176,2024-09-30,S103,C1007,P10051,1,Card,0.0,4.81,4.81
T503177,2024-06-14,S103,C1192,P10005,1,Card,0.0,5.69,5.69
T503178,2024-10-19,S110,C1006,P10096,1,Cash,0.0,9.05,9.05
T503179,2024-08-30,S110,C1135,P10027,1,QR,0.0,4.52,4.52
T503180,2024-11-15,S103,C1018,P10049,1,Card,0.0,20.21,20.21
T503181,2024-05-17,S103,C1138,P10037,1,QR,0.0,11.69,11.69
T503182,2024-03-19,S103,C1176,P10029,1,Card,0.0,3.74,3.74
T503183,2024-06-18,S100,C1010,P10109,2,Card,0.0,5.49,10.98
T503184,2024-05-02,S109,C1040,P10106,1,Card,0.0,8.11,8.11
T503185,2024-06-24,S103,C1113,P10080,2,Card,0.1,7.09,12.76
T503186,2024-10-26,S103,C1179,P10072,3,Cash,0.05,10.6,30.21
T503187,2024-03-22,S103,C1193,P10091,1,Card,0.0,5.94,5.94
T503188,2024-03-27,S109,C1195,P10053,2,Card,0.0,7.72,15.44
T503189,2024-08-12,S101,C1224,P10070,1,Card,0.0,7.59,7.59
T503190,2024-01-16,S110,C1260,P10045,1,Card,0.0,2.9,2.9
T503191,2024-11-05,S110,C1115,P10027,1,Card,0.0,4.68,4.68
T503192,2024-12-23,S111,C1149,P10016,1,Cash,0.0,10.46,10.46
T503193,2024-06-11,S103,C1117,P10103,3,Card,0.0,8.11,24.33
T503194,2024-04-07,S103,C1164,P10047,1,Card,0.0,4.36,4.36
T503195,2024-06-04,S103,C1251,P10043,1,Cash,0.0,8.33,8.33
T503196,2024-01-02,S103,C1266,P10107,1,Card,0.0,12.95,12.95
T503197,2024-12-15,S102,C1043,P10059,1,Cash,0.0,7.23,7.23
T503198,2024-06-17,S103,C1180,P10059,3,Cash,0.0,6.9,20.7
T503199,2024-11-10,S103,C1076,P10004,1,Card,0.0,13.84,13.84
T503200,2024-11-20,S110,C1115,P10068,1,Card,0.0,3.81,3.81
T503201,2024-04-01,S100,C1066,P10077,1,Card,0.05,8.0,7.6
T503202,2024-06-29,S104,C1012,P10069,1,Card,0.05,7.88,7.49
T503203,2024-08-18,S106,C1091,P10006,1,Card,0.0,4.84,4.84
T503204,2024-10-27,S106,C1245,P10118,1,Card,0.0,12.83,12.83
T503205,2024-05-27,S110,C1266,P10052,1,Cash,0.0,13.38,13.38
T503206,2024-10-06,S106,C1138,P10016,2,Card,0.0,10.59,21.18
T503207,2024-07-07,S111,C1243,P10058,1,Card,0.0,11.7,11.7
T503208,2024-12-12,S103,C1272,P10008,2,Card,0.0,4.34,8.68
T503209,2024-12-15,S103,C1190,P10094,3,Cash,0.15,10.05,25.63
T503210,2024-11-09,S100,C1096,P10021,3,QR,0.0,2.77,8.31
T503211,2024-05-07,S100,C1204,P10044,1,Card,0.0,4.75,4.75
T503212,2024-01-07,S103,C1136,P10072,3,Card,0.0,10.43,31.29
T503213,2024-02-16,S101,C1076,P10058,2,Cash,0.0,11.42,22.84
T503214,2024-02-22,S103,C1036,P10079,2,Cash,0.05,6.73,12.79
T503215,2024-07-05,S102,C1285,P10099,1,Cash,0.0,9.98,9.98
T503216,2024-02-07,S100,C1134,P10097,1,Card,0.0,5.24,5.24
T503217,2024-08-13,S110,C1141,P10108,4,Card,0.0,6.82,27.28
T503218,2024-02-22,S100,C1253,P10012,1,Card,0.0,5.45,5.45
T503219,2024-08-11,S106,C1047,P10082,1,Cash,0.0,7.17,7.17
T503220,2024-06-02,S102,C1254,P10011,1,Card,0.05,9.86,9.37
T503221,2024-02-17,S110,C1133,P10035,3,Card,0.0,1.57,4.71
T503222,2024-12-16,S110,C1289,P10009,1,Cash,0.05,5.81,5.52
T503223,2024-05-26,S104,C1207,P10015,3,QR,0.0,3.87,11.61
T503224,2024-03-04,S105,C1100,P10091,1,Cash,0.0,6.19,6.19
T503225,2024-12-14,S100,C1045,P10119,1,Card,0.15,14.34,12.19
T503226,2024-06-30,S111,C1069,P10018,1,Card,0.1,10.02,9.02
T503227,2024-05-04,S110,C1135,P10103,1,Cash,0.1,7.95,7.16
T503228,2024-06-27,S110,C1279,P10005,1,Card,0.0,5.81,5.81
T503229,2024-02-08,S104,C1066,P10003,1,Card,0.0,10.4,10.4
T503230,2024-09-16,S103,C1003,P10029,1,Card,0.0,3.88,3.88
T503231,2024-01-03,S110,C1223,P10102,1,Card,0.0,9.16,9.16
T503232,2024-03-04,S103,C1000,P10094,2,Cash,0.0,10.25,20.5
T503233,2024-01-29,S103,C1289,P10045,1,Card,0.0,2.83,2.83
T503234,2024-01-11,S101,C1108,P10026,1,Card,0.0,4.91,4.91
T503235,2024-04-06,S110,C1264,P10044,1,Card,0.0,4.85,4.85
T503236,2024-12-23,S102,C1062,P10084,1,Card,0.0,3.37,3.37
T503237,2024-07-21,S103,C1265,P10036,3,Cash,0.0,4.5,13.5
T503238,2024-01-21,S103,C1137,P10008,1,Cash,0.05,4.27,4.06
T503239,2024-02-08,S106,C1043,P10060,1,QR,0.0,6.51,6.51
T503240,2024-08-10,S104,C1261,P10034,1,QR,0.0,7.15,7.15
T503241,2024-04-11,S103,C1215,P10105,2,Card,0.0,11.69,23.38
T503242,2024-02-15,S100,C1120,P10046,1,Cash,0.05,15.18,14.42
T503243,2024-03-06,S106,C1151,P10115,1,Card,0.15,4.02,3.42
T503244,2024-03-31,S111,C1212,P10020,2,Card,0.0,3.03,6.06
T503245,2024-06-12,S109,C1233,P10016,1,Card,0.0,10.04,10.04
T503246,2024-04-20,S103,C1110,P10054,1,Cash,0.0,6.87,6.87
T503247,2024-12-03,S110,C1221,P10087,1,Cash,0.0,6.53,6.53
T503248,2024-05-02,S103,C1225,P10094,1,Card,0.0,10.18,10.18
T503249,2024-07-11,S103,C1209,P10005,1,Cash,0.0,5.77,5.77
T503250,2024-04-08,S103,C1070,P10034,4,Card,0.0,6.61,26.44
T503251,2024-10-17,S103,C1088,P10049,1,Card,0.0,19.95,19.95
T503252,2024-06-07,S106,C1261,P10036,2,Card,0.0,4.53,9.06
T503253,2024-04-12,S103,C1187,P10012,1,Cash,0.0,5.46,5.46
T503254,2024-10-07,S103,C1111,P10024,2,Card,0.1,9.63,17.33
T503255,2024-02-12,S103,C1238,P10095,1,Card,0.0,6.01,6.01
T503256,2024-03-24,S100,C1255,P10000,1,Cash,0.0,6.66,6.66
T503257,2024-07-09,S103,C1149,P10048,1,Card,0.0,7.31,7.31
T503258,2024-02-20,S103,C1126,P10034,1,Card,0.0,7.09,7.09
T503259,2024-07-28,S102,C1273,P10082,2,Card,0.2,7.54,12.06
T503260,2024-05-05,S104,C1138,P10052,1,Cash,0.0,13.38,13.38
T503261,2024-03-09,S105,C1102,P10051,1,Card,0.05,4.54,4.31
T503262,2024-09-21,S106,C1241,P10053,1,QR,0.1,7.94,7.15
T503263,2024-09-14,S103,C1116,P10075,1,Card,0.0,13.15,13.15
T503264,2024-07-06,S110,C1213,P10103,1,Card,0.0,7.74,7.74
T503265,2024-08-17,S111,C1016,P10103,1,Cash,0.05,8.18,7.77
T503266,2024-07-07,S109,C1178,P10046,1,Card,0.05,15.18,14.42
T503267,2024-01-10,S104,C1223,P10042,1,Card,0.2,4.15,3.32
T503268,2024-04-23,S103,C1269,P10019,2,Card,0.05,8.33,15.83
T503269,2024-03-16,S111,C1133,P10032,3,Card,0.0,4.86,14.58
T503270,2024-06-12,S103,C1113,P10092,1,QR,0.0,4.29,4.29
T503271,2024-03-25,S103,C1131,P10015,1,Card,0.0,4.08,4.08
T503272,2024-02-18,S103,C1138,P10077,1,QR,0.0,7.61,7.61
T503273,2024-11-21,S101,C1231,P10006,1,Card,0.0,4.85,4.85
T503274,2024-06-25,S111,C1091,P10069,2,Card,0.0,8.28,16.56
T503275,2024-08-05,S103,C1266,P10020,1,Card,0.0,2.8,2.8
T503276,2024-07-07,S103,C1098,P10035,1,Card,0.05,1.47,1.4
T503277,2024-12-11,S104,C1206,P10085,1,Cash,0.0,2.64,2.64
T503278,2024-08-17,S103,C1007,P10103,3,Cash,0.0,8.26,24.78
T503279,2024-09-11,S100,C1092,P10053,2,Card,0.0,7.92,15.84
T503280,2024-08-23,S103,C1157,P10018,2,QR,0.0,10.37,20.74
T503281,2024-01-26,S106,C1098,P10024,1,Card,0.0,9.64,9.64
T503282,2024-03-12,S103,C1224,P10066,1,Cash,0.1,5.32,4.79
T503283,2024-09-17,S106,C1207,P10099,2,Cash,0.0,10.07,20.14
T503284,2024-09-10,S103,C1072,P10108,1,Card,0.0,6.69,6.69
T503285,2024-09-27,S103,C1058,P10052,1,Card,0.0,12.9,12.9
T503286,2024-05-02,S102,C1286,P10097,1,QR,0.0,4.92,4.92
T503287,2024-05-23,S103,C1063,P10074,1,Card,0.0,6.64,6.64
T503288,2024-09-13,S110,C1255,P10047,1,Card,0.0,4.4,4.4
T503289,2024-05-23,S109,C1047,P10041,2,Card,0.0,9.84,19.68
T503290,2024-09-15,S103,C1278,P10046,1,Card,0.0,15.32,15.32
T503291,2024-02-16,S103,C1197,P10090,2,Card,0.0,52.6,105.2
T503292,2024-12-16,S106,C1157,P10041,2,Cash,0.0,10.0,20.0
T503293,2024-01-13,S103,C1006,P10001,3,Cash,0.0,1.65,4.95
T503294,2024-07-26,S102,C1247,P10005,1,Card,0.15,5.88,5.0
T503295,2024-11-06,S111,C1231,P10045,1,Cash,0.0,2.84,2.84
T503296,2024-08-22,S103,C1105,P10065,4,Cash,0.0,2.33,9.32
T503297,2024-05-28,S111,C1097,P10105,1,Cash,0.0,11.48,11.48
T503298,2024-11-17,S103,C1267,P10080,1,QR,0.0,7.16,7.16
T503299,2024-06-03,S106,C1059,P10039,1,Cash,0.0,6.84,6.84
T503300,2024-06-14,S103,C1139,P10057,1,Card,0.0,6.12,6.12
T503301,2024-03-30,S103,C1189,P10111,1,Card,0.0,7.73,7.73
T503302,2024-07-04,S103,C1124,P10077,1,Card,0.15,8.33,7.08
T503303,2024-11-13,S103,C1162,P10073,2,Card,0.0,4.48,8.96
T503304,2024-12-23,S102,C1059,P10108,1,Card,0.0,6.45,6.45
T503305,2024-06-22,S103,C1030,P10032,2,Card,0.0,4.49,8.98
T503306,2024-08-04,S100,C1075,P10105,1,Cash,0.0,11.35,11.35
T503307,2024-09-20,S106,C1242,P10061,1,Card,0.0,10.62,10.62
T503308,2024-04-06,S103,C1257,P10117,4,QR,0.05,9.5,36.1
T503309,2024-04-26,S101,C1189,P10011,1,QR,0.1,9.3,8.37
T503310,2024-07-17,S102,C1295,P10095,2,Card,0.0,6.72,13.44
T503311,2024-11-15,S101,C1176,P10048,1,QR,0.05,7.27,6.91
T503312,2024-01-21,S103,C1287,P10087,2,QR,0.0,6.94,13.88
T503313,2024-07-18,S101,C1293,P10077,1,Card,0.0,7.78,7.78
T503314,2024-12-06,S106,C1206,P10004,1,Card,0.0,13.64,13.64
T503315,2024-09-04,S100,C1214,P10050,1,Card,0.0,4.4,4.4
T503316,2024-10-02,S103,C1140,P10068,1,QR,0.0,3.96,3.96
T503317,2024-09-20,S110,C1084,P10110,1,Card,0.05,5.71,5.42
T503318,2024-02-27,S106,C1181,P10031,2,Card,0.0,7.78,15.56
T503319,2024-10-28,S101,C1127,P10108,1,Cash,0.1,6.27,5.64
T503320,2024-01-31,S109,C1268,P10048,2,Cash,0.0,7.45,14.9
T503321,2024-09-05,S103,C1038,P10096,1,Cash,0.0,8.76,8.76
T503322,2024-04-02,S110,C1022,P10059,1,Cash,0.0,7.09,7.09
T503323,2024-09-21,S103,C1241,P10045,5,QR,0.0,2.75,13.75
T503324,2024-09-27,S105,C1106,P10067,3,Cash,0.2,5.04,12.1
T503325,2024-04-03,S111,C1141,P10093,1,Card,0.0,7.99,7.99
T503326,2024-06-02,S103,C1144,P10040,2,Cash,0.0,4.99,9.98
T503327,2024-10-11,S104,C1279,P10080,1,Cash,0.0,6.91,6.91
T503328,2024-03-20,S103,C1244,P10066,1,Cash,0.0,5.36,5.36
T503329,2024-10-18,S100,C1190,P10012,1,QR,0.0,5.48,5.48
T503330,2024-03-24,S100,C1289,P10107,4,Card,0.0,13.34,53.36
T503331,2024-12-30,S101,C1178,P10111,4,Card,0.0,7.73,30.92
T503332,2024-02-06,S104,C1111,P10099,1,QR,0.0,10.19,10.19
T503333,2024-12-07,S103,C1213,P10017,2,QR,0.15,6.73,11.44
T503334,2024-11-22,S103,C1137,P10086,2,Card,0.05,6.23,11.84
T503335,2024-08-19,S100,C1199,P10098,1,Cash,0.0,3.95,3.95
T503336,2024-04-02,S103,C1006,P10112,1,Cash,0.0,5.69,5.69
T503337,2024-12-01,S111,C1012,P10096,1,Cash,0.0,8.3,8.3
T503338,2024-04-11,S103,C1079,P10050,1,Cash,0.05,4.52,4.29
T503339,2024-06-14,S104,C1285,P10117,2,Card,0.0,9.56,19.12
T503340,2024-06-07,S106,C1158,P10035,1,Cash,0.0,1.47,1.47
T503341,2024-01-14,S107,C1271,P10080,1,Card,0.0,7.2,7.2
T503342,2024-08-12,S103,C1200,P10102,1,Card,0.0,8.93,8.93
T503343,2024-03-13,S110,C1149,P10033,2,Cash,0.0,5.74,11.48
T503344,2024-09-05,S103,C1295,P10011,1,Card,0.05,9.46,8.99
T503345,2024-03-31,S110,C1292,P10004,1,Card,0.0,14.19,14.19
T503346,2024-08-03,S103,C1271,P10047,1,Cash,0.0,4.18,4.18
T503347,2024-03-30,S103,C1042,P10103,1,Card,0.0,7.65,7.65
T503348,2024-01-29,S101,C1014,P10118,2,Cash,0.1,13.3,23.94
T503349,2024-10-31,S108,C1247,P10090,1,Cash,0.0,53.98,53.98
T503350,2024-08-07,S103,C1171,P10039,1,Card,0.0,7.08,7.08
T503351,2024-11-23,S103,C1217,P10012,1,Card,0.05,5.56,5.28
T503352,2024-08-02,S103,C1136,P10025,1,Cash,0.0,6.81,6.81
T503353,2024-08-08,S110,C1226,P10013,3,Card,0.0,10.11,30.33
T503354,2024-02-11,S109,C1043,P10095,1,QR,0.0,6.06,6.06
T503355,2024-05-14,S103,C1019,P10010,2,Card,0.0,5.63,11.26
T503356,2024-02-11,S103,C1118,P10037,1,Card,0.0,11.66,11.66
T503357,2024-06-12,S103,C1233,P10079,1,Card,0.05,6.97,6.62
T503358,2024-12-26,S103,C1261,P10118,3,Card,0.0,13.63,40.89
T503359,2024-10-09,S110,C1082,P10056,1,Cash,0.0,8.75,8.75
T503360,2024-02-27,S101,C1030,P10021,1,QR,0.0,2.68,2.68
T503361,2024-10-28,S103,C1273,P10110,3,Card,0.0,5.77,17.31
T503362,2024-11-17,S103,C1233,P10015,2,Cash,0.0,3.86,7.72
T503363,2024-01-25,S103,C1027,P10076,1,Card,0.0,3.26,3.26
T503364,2024-03-13,S103,C1251,P10075,1,Card,0.05,12.51,11.88
T503365,2024-05-08,S103,C1252,P10081,1,Cash,0.0,10.17,10.17
T503366,2024-03-27,S102,C1238,P10028,-2,Cash,0.0,8.62,-17.24
T503367,2024-11-25,S103,C1174,P10081,1,Cash,0.0,9.72,9.72
T503368,2024-06-01,S103,C1193,P10109,3,Card,0.0,5.49,16.47
T503369,2024-06-30,S103,C1179,P10001,1,Cash,0.0,1.58,1.58
T503370,2024-05-04,S101,C1294,P10053,1,Cash,0.0,7.63,7.63
T503371,2024-03-07,S106,C1214,P10001,1,Cash,0.0,1.69,1.69
